1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,6.890000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,6.890000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,6.890000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,6.890000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,6.890000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.270000000000000000e+02,1.750000000000000000e+02,1.940000000000000000e+02,2.730000000000000000e+02,3.640000000000000000e+02,5.710000000000000000e+02,7.600000000000000000e+02,1.088000000000000000e+03,1.230000000000000000e+03,1.370000000000000000e+03,1.485000000000000000e+03,1.531000000000000000e+03,1.585000000000000000e+03,1.626000000000000000e+03,1.898000000000000000e+03
1.270000000000000000e+02,1.750000000000000000e+02,1.940000000000000000e+02,2.730000000000000000e+02,3.640000000000000000e+02,5.710000000000000000e+02,7.600000000000000000e+02,1.088000000000000000e+03,1.230000000000000000e+03,1.370000000000000000e+03,1.485000000000000000e+03,1.531000000000000000e+03,1.585000000000000000e+03,1.626000000000000000e+03,1.898000000000000000e+03
1.300000000000000000e+01,1.530000000000000000e+02,1.750000000000000000e+02,1.940000000000000000e+02,3.640000000000000000e+02,5.710000000000000000e+02,7.600000000000000000e+02,1.088000000000000000e+03,1.230000000000000000e+03,1.370000000000000000e+03,1.485000000000000000e+03,1.585000000000000000e+03,1.596000000000000000e+03,1.626000000000000000e+03,1.898000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.130000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.130000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.130000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
2.100000000000000000e+01,9.300000000000000000e+01,1.870000000000000000e+02,2.730000000000000000e+02,6.260000000000000000e+02,9.690000000000000000e+02,1.030000000000000000e+03,1.230000000000000000e+03,1.334000000000000000e+03,1.370000000000000000e+03,1.485000000000000000e+03,1.596000000000000000e+03,1.665000000000000000e+03,1.672000000000000000e+03,1.824000000000000000e+03
1.270000000000000000e+02,1.750000000000000000e+02,1.870000000000000000e+02,2.730000000000000000e+02,6.260000000000000000e+02,9.690000000000000000e+02,1.030000000000000000e+03,1.334000000000000000e+03,1.370000000000000000e+03,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.270000000000000000e+02,1.750000000000000000e+02,1.870000000000000000e+02,2.730000000000000000e+02,6.260000000000000000e+02,9.690000000000000000e+02,1.030000000000000000e+03,1.334000000000000000e+03,1.370000000000000000e+03,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.300000000000000000e+01,1.530000000000000000e+02,1.750000000000000000e+02,1.940000000000000000e+02,3.640000000000000000e+02,5.710000000000000000e+02,7.600000000000000000e+02,1.088000000000000000e+03,1.230000000000000000e+03,1.370000000000000000e+03,1.485000000000000000e+03,1.596000000000000000e+03,1.665000000000000000e+03,1.672000000000000000e+03,1.824000000000000000e+03
1.300000000000000000e+01,1.530000000000000000e+02,1.750000000000000000e+02,1.940000000000000000e+02,3.640000000000000000e+02,5.710000000000000000e+02,7.600000000000000000e+02,1.088000000000000000e+03,1.230000000000000000e+03,1.370000000000000000e+03,1.485000000000000000e+03,1.585000000000000000e+03,1.596000000000000000e+03,1.626000000000000000e+03,1.898000000000000000e+03
1.300000000000000000e+01,1.560000000000000000e+02,1.870000000000000000e+02,5.050000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,6.890000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.370000000000000000e+03,1.485000000000000000e+03,1.596000000000000000e+03,1.665000000000000000e+03,1.672000000000000000e+03,1.824000000000000000e+03
1.200000000000000000e+02,1.870000000000000000e+02,2.110000000000000000e+02,2.730000000000000000e+02,6.260000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,9.690000000000000000e+02,1.030000000000000000e+03,1.097000000000000000e+03,1.357000000000000000e+03,1.585000000000000000e+03,1.600000000000000000e+03,1.626000000000000000e+03,1.943000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,6.890000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.300000000000000000e+01,1.530000000000000000e+02,1.750000000000000000e+02,1.940000000000000000e+02,3.640000000000000000e+02,5.710000000000000000e+02,7.600000000000000000e+02,1.088000000000000000e+03,1.314000000000000000e+03,1.370000000000000000e+03,1.485000000000000000e+03,1.531000000000000000e+03,1.585000000000000000e+03,1.626000000000000000e+03,1.898000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.130000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.097000000000000000e+03,1.357000000000000000e+03,1.585000000000000000e+03,1.585000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.300000000000000000e+01,1.530000000000000000e+02,1.750000000000000000e+02,1.940000000000000000e+02,3.640000000000000000e+02,5.710000000000000000e+02,7.600000000000000000e+02,1.088000000000000000e+03,1.230000000000000000e+03,1.370000000000000000e+03,1.485000000000000000e+03,1.531000000000000000e+03,1.585000000000000000e+03,1.626000000000000000e+03,1.898000000000000000e+03
1.300000000000000000e+01,1.530000000000000000e+02,1.750000000000000000e+02,1.940000000000000000e+02,3.640000000000000000e+02,5.710000000000000000e+02,7.600000000000000000e+02,1.088000000000000000e+03,1.230000000000000000e+03,1.370000000000000000e+03,1.485000000000000000e+03,1.531000000000000000e+03,1.585000000000000000e+03,1.626000000000000000e+03,1.898000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.130000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.097000000000000000e+03,1.357000000000000000e+03,1.585000000000000000e+03,1.600000000000000000e+03,1.626000000000000000e+03,1.943000000000000000e+03
1.270000000000000000e+02,1.750000000000000000e+02,1.870000000000000000e+02,2.730000000000000000e+02,6.260000000000000000e+02,9.690000000000000000e+02,1.030000000000000000e+03,1.334000000000000000e+03,1.370000000000000000e+03,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.300000000000000000e+01,1.530000000000000000e+02,1.750000000000000000e+02,1.940000000000000000e+02,3.640000000000000000e+02,5.710000000000000000e+02,7.600000000000000000e+02,1.088000000000000000e+03,1.230000000000000000e+03,1.370000000000000000e+03,1.485000000000000000e+03,1.531000000000000000e+03,1.585000000000000000e+03,1.626000000000000000e+03,1.898000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.160000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.524000000000000000e+03,1.617000000000000000e+03,1.795000000000000000e+03,1.806000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
1.270000000000000000e+02,1.750000000000000000e+02,1.940000000000000000e+02,2.730000000000000000e+02,3.640000000000000000e+02,5.710000000000000000e+02,7.600000000000000000e+02,1.088000000000000000e+03,1.230000000000000000e+03,1.370000000000000000e+03,1.485000000000000000e+03,1.531000000000000000e+03,1.585000000000000000e+03,1.626000000000000000e+03,1.898000000000000000e+03
1.200000000000000000e+02,2.110000000000000000e+02,4.770000000000000000e+02,5.050000000000000000e+02,5.130000000000000000e+02,5.160000000000000000e+02,6.810000000000000000e+02,7.120000000000000000e+02,7.500000000000000000e+02,1.097000000000000000e+03,1.357000000000000000e+03,1.585000000000000000e+03,1.600000000000000000e+03,1.915000000000000000e+03,1.963000000000000000e+03
