2.200000000000000000e+01,1.110000000000000000e+02,7.470000000000000000e+02,1.508000000000000000e+03,1.666000000000000000e+03
2.200000000000000000e+01,1.110000000000000000e+02,7.470000000000000000e+02,1.508000000000000000e+03,1.666000000000000000e+03
2.200000000000000000e+01,1.110000000000000000e+02,7.470000000000000000e+02,1.508000000000000000e+03,1.666000000000000000e+03
2.200000000000000000e+01,1.110000000000000000e+02,7.470000000000000000e+02,1.508000000000000000e+03,1.666000000000000000e+03
2.200000000000000000e+01,1.110000000000000000e+02,7.470000000000000000e+02,1.508000000000000000e+03,1.666000000000000000e+03
2.200000000000000000e+01,1.110000000000000000e+02,7.470000000000000000e+02,1.508000000000000000e+03,1.666000000000000000e+03
2.200000000000000000e+01,2.050000000000000000e+02,9.080000000000000000e+02,1.773000000000000000e+03,1.793000000000000000e+03
2.200000000000000000e+01,2.050000000000000000e+02,9.080000000000000000e+02,1.773000000000000000e+03,1.793000000000000000e+03
2.200000000000000000e+01,2.050000000000000000e+02,9.080000000000000000e+02,1.773000000000000000e+03,1.793000000000000000e+03
2.200000000000000000e+01,2.050000000000000000e+02,9.080000000000000000e+02,1.773000000000000000e+03,1.793000000000000000e+03
2.200000000000000000e+01,1.110000000000000000e+02,7.470000000000000000e+02,7.560000000000000000e+02,1.701000000000000000e+03
2.200000000000000000e+01,1.140000000000000000e+02,1.760000000000000000e+02,7.560000000000000000e+02,1.701000000000000000e+03
2.200000000000000000e+01,1.140000000000000000e+02,1.760000000000000000e+02,7.560000000000000000e+02,1.701000000000000000e+03
2.200000000000000000e+01,1.140000000000000000e+02,1.760000000000000000e+02,7.560000000000000000e+02,1.701000000000000000e+03
2.200000000000000000e+01,1.140000000000000000e+02,1.760000000000000000e+02,7.560000000000000000e+02,1.701000000000000000e+03
2.200000000000000000e+01,1.140000000000000000e+02,1.760000000000000000e+02,7.560000000000000000e+02,1.701000000000000000e+03
2.200000000000000000e+01,1.140000000000000000e+02,1.760000000000000000e+02,7.560000000000000000e+02,1.701000000000000000e+03
2.200000000000000000e+01,1.140000000000000000e+02,1.760000000000000000e+02,7.560000000000000000e+02,1.701000000000000000e+03
9.600000000000000000e+01,2.330000000000000000e+02,7.520000000000000000e+02,1.328000000000000000e+03,1.521000000000000000e+03
9.600000000000000000e+01,2.330000000000000000e+02,7.520000000000000000e+02,1.328000000000000000e+03,1.521000000000000000e+03
8.790000000000000000e+02,1.326000000000000000e+03,1.328000000000000000e+03,1.395000000000000000e+03,1.521000000000000000e+03
8.790000000000000000e+02,1.326000000000000000e+03,1.328000000000000000e+03,1.395000000000000000e+03,1.521000000000000000e+03
2.740000000000000000e+02,1.479000000000000000e+03,1.708000000000000000e+03,1.793000000000000000e+03,1.934000000000000000e+03
2.740000000000000000e+02,1.479000000000000000e+03,1.708000000000000000e+03,1.793000000000000000e+03,1.934000000000000000e+03
2.740000000000000000e+02,1.479000000000000000e+03,1.708000000000000000e+03,1.793000000000000000e+03,1.934000000000000000e+03
1.510000000000000000e+02,2.740000000000000000e+02,7.600000000000000000e+02,1.449000000000000000e+03,1.838000000000000000e+03
1.510000000000000000e+02,2.740000000000000000e+02,7.600000000000000000e+02,1.449000000000000000e+03,1.838000000000000000e+03
1.510000000000000000e+02,2.740000000000000000e+02,7.600000000000000000e+02,1.449000000000000000e+03,1.838000000000000000e+03
1.510000000000000000e+02,2.740000000000000000e+02,7.600000000000000000e+02,1.449000000000000000e+03,1.838000000000000000e+03
1.510000000000000000e+02,2.740000000000000000e+02,7.600000000000000000e+02,1.449000000000000000e+03,1.838000000000000000e+03
2.200000000000000000e+01,1.140000000000000000e+02,1.760000000000000000e+02,7.560000000000000000e+02,1.701000000000000000e+03
2.200000000000000000e+01,2.050000000000000000e+02,9.080000000000000000e+02,1.773000000000000000e+03,1.793000000000000000e+03
2.200000000000000000e+01,1.140000000000000000e+02,1.760000000000000000e+02,7.560000000000000000e+02,1.701000000000000000e+03
9.600000000000000000e+01,2.330000000000000000e+02,7.520000000000000000e+02,1.328000000000000000e+03,1.521000000000000000e+03
1.510000000000000000e+02,2.740000000000000000e+02,7.600000000000000000e+02,1.449000000000000000e+03,1.838000000000000000e+03
2.200000000000000000e+01,1.110000000000000000e+02,7.470000000000000000e+02,1.508000000000000000e+03,1.666000000000000000e+03
2.200000000000000000e+01,1.110000000000000000e+02,7.470000000000000000e+02,1.508000000000000000e+03,1.666000000000000000e+03
1.510000000000000000e+02,2.740000000000000000e+02,7.600000000000000000e+02,1.449000000000000000e+03,1.838000000000000000e+03
2.200000000000000000e+01,1.110000000000000000e+02,7.470000000000000000e+02,1.508000000000000000e+03,1.666000000000000000e+03
