3.150000000000000000e+02,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
3.150000000000000000e+02,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
3.150000000000000000e+02,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
3.150000000000000000e+02,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
3.150000000000000000e+02,5.590000000000000000e+02,6.530000000000000000e+02,8.700000000000000000e+02,9.290000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
3.150000000000000000e+02,5.590000000000000000e+02,6.530000000000000000e+02,8.700000000000000000e+02,9.290000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
3.150000000000000000e+02,5.590000000000000000e+02,6.530000000000000000e+02,8.700000000000000000e+02,9.290000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
3.150000000000000000e+02,5.590000000000000000e+02,6.530000000000000000e+02,8.700000000000000000e+02,9.290000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
3.150000000000000000e+02,5.590000000000000000e+02,6.530000000000000000e+02,8.700000000000000000e+02,9.290000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
3.150000000000000000e+02,5.590000000000000000e+02,6.530000000000000000e+02,8.700000000000000000e+02,9.290000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
3.150000000000000000e+02,5.590000000000000000e+02,6.530000000000000000e+02,8.700000000000000000e+02,9.290000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
3.150000000000000000e+02,5.590000000000000000e+02,6.530000000000000000e+02,8.700000000000000000e+02,9.290000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
3.150000000000000000e+02,5.590000000000000000e+02,6.530000000000000000e+02,8.700000000000000000e+02,9.290000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
3.150000000000000000e+02,5.590000000000000000e+02,6.530000000000000000e+02,8.700000000000000000e+02,9.290000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
3.150000000000000000e+02,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
8.600000000000000000e+01,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
8.600000000000000000e+01,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
8.600000000000000000e+01,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
8.600000000000000000e+01,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
8.600000000000000000e+01,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
8.600000000000000000e+01,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
3.150000000000000000e+02,3.630000000000000000e+02,6.530000000000000000e+02,8.700000000000000000e+02,8.700000000000000000e+02,9.290000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
8.600000000000000000e+01,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,8.700000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.614000000000000000e+03,1.895000000000000000e+03
8.600000000000000000e+01,3.630000000000000000e+02,4.560000000000000000e+02,7.790000000000000000e+02,8.380000000000000000e+02,9.980000000000000000e+02,1.190000000000000000e+03,1.266000000000000000e+03,1.375000000000000000e+03,1.819000000000000000e+03
