1.420000000000000000e+02,1.630000000000000000e+02,2.180000000000000000e+02,2.230000000000000000e+02,2.270000000000000000e+02,5.010000000000000000e+02,6.690000000000000000e+02,6.730000000000000000e+02,7.030000000000000000e+02,7.700000000000000000e+02,7.900000000000000000e+02,8.330000000000000000e+02,1.063000000000000000e+03,1.065000000000000000e+03,1.080000000000000000e+03,1.224000000000000000e+03,1.239000000000000000e+03,1.356000000000000000e+03,1.374000000000000000e+03,1.415000000000000000e+03,1.483000000000000000e+03,1.510000000000000000e+03,1.567000000000000000e+03,1.577000000000000000e+03,1.611000000000000000e+03,1.647000000000000000e+03,1.843000000000000000e+03,1.886000000000000000e+03,1.891000000000000000e+03,1.906000000000000000e+03
1.670000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02,3.190000000000000000e+02,3.580000000000000000e+02,4.260000000000000000e+02,4.650000000000000000e+02,4.930000000000000000e+02,6.520000000000000000e+02,6.540000000000000000e+02,8.230000000000000000e+02,8.530000000000000000e+02,8.790000000000000000e+02,1.016000000000000000e+03,1.297000000000000000e+03,1.328000000000000000e+03,1.378000000000000000e+03,1.444000000000000000e+03,1.456000000000000000e+03,1.582000000000000000e+03,1.600000000000000000e+03,1.629000000000000000e+03,1.632000000000000000e+03,1.645000000000000000e+03,1.687000000000000000e+03,1.731000000000000000e+03,1.785000000000000000e+03,1.786000000000000000e+03,1.848000000000000000e+03,1.940000000000000000e+03
1.670000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02,3.190000000000000000e+02,3.580000000000000000e+02,4.260000000000000000e+02,4.650000000000000000e+02,4.930000000000000000e+02,6.520000000000000000e+02,6.540000000000000000e+02,8.230000000000000000e+02,8.530000000000000000e+02,8.790000000000000000e+02,1.016000000000000000e+03,1.297000000000000000e+03,1.328000000000000000e+03,1.378000000000000000e+03,1.444000000000000000e+03,1.456000000000000000e+03,1.582000000000000000e+03,1.600000000000000000e+03,1.629000000000000000e+03,1.632000000000000000e+03,1.645000000000000000e+03,1.687000000000000000e+03,1.731000000000000000e+03,1.785000000000000000e+03,1.786000000000000000e+03,1.848000000000000000e+03,1.940000000000000000e+03
1.670000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02,3.190000000000000000e+02,3.580000000000000000e+02,4.260000000000000000e+02,4.650000000000000000e+02,4.930000000000000000e+02,6.520000000000000000e+02,6.540000000000000000e+02,8.230000000000000000e+02,8.530000000000000000e+02,8.790000000000000000e+02,1.016000000000000000e+03,1.297000000000000000e+03,1.328000000000000000e+03,1.378000000000000000e+03,1.444000000000000000e+03,1.456000000000000000e+03,1.582000000000000000e+03,1.600000000000000000e+03,1.629000000000000000e+03,1.632000000000000000e+03,1.645000000000000000e+03,1.687000000000000000e+03,1.731000000000000000e+03,1.785000000000000000e+03,1.786000000000000000e+03,1.848000000000000000e+03,1.940000000000000000e+03
1.670000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02,3.190000000000000000e+02,3.580000000000000000e+02,4.260000000000000000e+02,4.650000000000000000e+02,4.930000000000000000e+02,6.520000000000000000e+02,6.540000000000000000e+02,8.230000000000000000e+02,8.530000000000000000e+02,8.790000000000000000e+02,9.230000000000000000e+02,1.002000000000000000e+03,1.030000000000000000e+03,1.078000000000000000e+03,1.126000000000000000e+03,1.187000000000000000e+03,1.202000000000000000e+03,1.303000000000000000e+03,1.329000000000000000e+03,1.334000000000000000e+03,1.448000000000000000e+03,1.451000000000000000e+03,1.770000000000000000e+03,1.773000000000000000e+03,1.839000000000000000e+03,1.988000000000000000e+03,1.992000000000000000e+03
2.100000000000000000e+01,4.500000000000000000e+01,2.930000000000000000e+02,3.190000000000000000e+02,3.580000000000000000e+02,4.260000000000000000e+02,4.650000000000000000e+02,4.930000000000000000e+02,6.520000000000000000e+02,6.540000000000000000e+02,8.230000000000000000e+02,8.530000000000000000e+02,8.790000000000000000e+02,1.016000000000000000e+03,1.297000000000000000e+03,1.328000000000000000e+03,1.355000000000000000e+03,1.378000000000000000e+03,1.410000000000000000e+03,1.420000000000000000e+03,1.435000000000000000e+03,1.487000000000000000e+03,1.515000000000000000e+03,1.554000000000000000e+03,1.597000000000000000e+03,1.634000000000000000e+03,1.743000000000000000e+03,1.794000000000000000e+03,1.861000000000000000e+03,1.905000000000000000e+03
1.670000000000000000e+02,2.640000000000000000e+02,2.930000000000000000e+02,3.190000000000000000e+02,3.580000000000000000e+02,4.260000000000000000e+02,4.650000000000000000e+02,4.930000000000000000e+02,6.520000000000000000e+02,6.540000000000000000e+02,8.230000000000000000e+02,8.530000000000000000e+02,8.790000000000000000e+02,1.016000000000000000e+03,1.297000000000000000e+03,1.328000000000000000e+03,1.355000000000000000e+03,1.378000000000000000e+03,1.410000000000000000e+03,1.420000000000000000e+03,1.435000000000000000e+03,1.487000000000000000e+03,1.515000000000000000e+03,1.554000000000000000e+03,1.597000000000000000e+03,1.634000000000000000e+03,1.743000000000000000e+03,1.794000000000000000e+03,1.861000000000000000e+03,1.905000000000000000e+03
1.420000000000000000e+02,1.630000000000000000e+02,2.180000000000000000e+02,2.230000000000000000e+02,2.270000000000000000e+02,4.650000000000000000e+02,4.930000000000000000e+02,5.010000000000000000e+02,6.520000000000000000e+02,6.540000000000000000e+02,6.550000000000000000e+02,7.500000000000000000e+02,8.220000000000000000e+02,8.230000000000000000e+02,9.000000000000000000e+02,9.190000000000000000e+02,1.098000000000000000e+03,1.355000000000000000e+03,1.410000000000000000e+03,1.420000000000000000e+03,1.435000000000000000e+03,1.487000000000000000e+03,1.515000000000000000e+03,1.554000000000000000e+03,1.597000000000000000e+03,1.634000000000000000e+03,1.743000000000000000e+03,1.794000000000000000e+03,1.861000000000000000e+03,1.905000000000000000e+03
4.000000000000000000e+01,6.100000000000000000e+01,1.340000000000000000e+02,3.190000000000000000e+02,3.580000000000000000e+02,4.260000000000000000e+02,4.650000000000000000e+02,4.930000000000000000e+02,6.520000000000000000e+02,6.540000000000000000e+02,6.550000000000000000e+02,7.500000000000000000e+02,8.220000000000000000e+02,8.230000000000000000e+02,9.000000000000000000e+02,9.190000000000000000e+02,1.098000000000000000e+03,1.355000000000000000e+03,1.410000000000000000e+03,1.420000000000000000e+03,1.435000000000000000e+03,1.487000000000000000e+03,1.515000000000000000e+03,1.554000000000000000e+03,1.597000000000000000e+03,1.634000000000000000e+03,1.743000000000000000e+03,1.794000000000000000e+03,1.861000000000000000e+03,1.905000000000000000e+03
1.420000000000000000e+02,1.630000000000000000e+02,2.180000000000000000e+02,2.230000000000000000e+02,2.270000000000000000e+02,5.010000000000000000e+02,6.690000000000000000e+02,6.730000000000000000e+02,7.030000000000000000e+02,7.700000000000000000e+02,7.900000000000000000e+02,8.330000000000000000e+02,1.063000000000000000e+03,1.065000000000000000e+03,1.080000000000000000e+03,1.098000000000000000e+03,1.224000000000000000e+03,1.247000000000000000e+03,1.263000000000000000e+03,1.336000000000000000e+03,1.343000000000000000e+03,1.532000000000000000e+03,1.549000000000000000e+03,1.592000000000000000e+03,1.608000000000000000e+03,1.662000000000000000e+03,1.838000000000000000e+03,1.848000000000000000e+03,1.890000000000000000e+03,1.940000000000000000e+03
